ordernum,quant,region,store,saledate,dep,item,unitsold,unitprice,employeeID
26,74,East US,East US Store 5,2019-03-10,Baby,Car seats,4,15,21591048
27,88,East US,East US Store 5,2019-03-01,Baby,Strollers,4,30,22061695
28,81,East US,East US Store 5,2019-06-19,Furniture,Pool furniture,5,100,55357311
29,71,East US,East US Store 5,2019-02-17,Baby,Strollers,4,15,65432354
30,88,East US,East US Store 5,2019-04-23,Beauty/Health,Fragrances,8,10,61733231
31,36,East US,East US Store 5,2019-05-13,Electronics,Tablets,4,100,32210774
32,16,East US,East US Store 5,2019-05-27,Baby,Cribs,7,30,29949071
33,83,East US,East US Store 5,2019-06-29,Furniture,Indoor seating,8,15,34357139
34,47,East US,East US Store 5,2019-04-22,Beauty/Health,Oral care,5,10,76013672
35,87,East US,East US Store 5,2019-02-02,Baby,Baby toys,4,15,85721707
36,85,East US,East US Store 5,2019-06-16,Beauty/Health,Oral care,9,10,44957936
37,92,East US,East US Store 5,2019-04-26,Electronics,Televisions,3,200,45529741
38,68,East US,East US Store 5,2019-02-11,Baby,Baby toys,6,5,84546035
39,2,East US,East US Store 5,2019-01-19,Furniture,Indoor seating,3,15,79899077
40,66,East US,East US Store 5,2019-06-12,Clothing,Shoes,5,20,54242104
41,9,East US,East US Store 5,2019-05-07,Baby,Car seats,12,30,28034063
42,44,East US,East US Store 5,2019-01-13,Electronics,Televisions,4,200,85672666
43,25,East US,East US Store 5,2019-07-15,Electronics,Cell Phones,4,200,65971614
44,75,East US,East US Store 5,2019-03-31,Furniture,Patio furniture,7,30,83039022
45,94,East US,East US Store 5,2019-03-23,Baby,Strollers,6,10,35881911
46,9,East US,East US Store 5,2019-07-12,Electronics,Headphones,4,50,21980787
47,38,East US,East US Store 5,2019-07-02,Clothing,Womens,6,25,53199788
48,12,East US,East US Store 5,2019-07-07,Beauty/Health,Skincare,11,14,46955471
49,94,East US,East US Store 5,2019-07-12,Clothing,Baby,9,25,90605836
50,94,East US,East US Store 5,2019-01-07,Baby,Diapers,3,10,86395579
51,1,East US,East US Store 5,2019-04-28,Electronics,Computers,4,300,65094306
52,14,East US,East US Store 5,2019-05-13,Furniture,Patio furniture,10,40,14410235
53,38,East US,East US Store 5,2019-03-09,Clothing,Swimwear,5,12,52856732
54,62,East US,East US Store 5,2019-01-23,Beauty/Health,Feminine Products,5,10,64855014
55,62,East US,East US Store 5,2019-01-17,Furniture,Patio furniture,6,15,62823328
56,60,East US,East US Store 5,2019-05-24,Baby,Cribs,9,15,52917212
57,63,East US,East US Store 5,2019-03-17,Clothing,Baby,5,20,94401399
58,56,East US,East US Store 5,2019-03-05,Clothing,Baby,3,10,74018101
59,75,East US,East US Store 5,2019-01-14,Electronics,Speakers,4,50,72916703
60,57,East US,East US Store 5,2019-04-08,Beauty/Health,Fragrances,6,10,58747020
61,73,East US,East US Store 5,2019-06-13,Furniture,Pool furniture,12,40,13117382
62,83,East US,East US Store 5,2019-01-07,Baby,Cribs,3,30,28118186
63,52,East US,East US Store 5,2019-03-20,Clothing,Mens,5,25,68542561
64,12,East US,East US Store 5,2019-02-19,Baby,Diapers,7,12,75859778
65,91,East US,East US Store 5,2019-02-15,Clothing,Womens,7,20,48868156
66,80,East US,East US Store 5,2019-02-12,Beauty/Health,Skincare,3,10,22716983
67,12,East US,East US Store 5,2019-01-26,Furniture,Indoor seating,7,40,37605684
68,92,East US,East US Store 5,2019-02-12,Baby,Diapers,6,10,42161896
69,79,East US,East US Store 5,2019-06-04,Furniture,Pool furniture,8,100,59970388
70,91,East US,East US Store 5,2019-07-06,Furniture,Pool furniture,6,30,40026412
71,16,East US,East US Store 5,2019-04-14,Electronics,Computers,3,100,56227909
72,98,East US,East US Store 5,2019-05-09,Clothing,Womens,12,12,28968159
73,39,East US,East US Store 5,2019-02-28,Clothing,Shoes,6,20,92788740
74,26,East US,East US Store 5,2019-06-16,Baby,Baby toys,5,5,16466749
75,63,East US,East US Store 5,2019-01-09,Furniture,Beds,3,100,79038567
76,55,East US,East US Store 5,2019-02-08,Baby,Diapers,7,12,98953567
77,93,East US,East US Store 5,2019-04-18,Electronics,Headphones,3,100,28440387
78,31,East US,East US Store 5,2019-03-01,Clothing,Womens,7,25,86602965
79,67,East US,East US Store 5,2019-04-16,Baby,Cribs,7,10,30264730
80,94,East US,East US Store 5,2019-05-21,Baby,Strollers,10,5,56150662
81,29,East US,East US Store 5,2019-07-16,Beauty/Health,Skincare,10,15,50125245
82,98,East US,East US Store 5,2019-05-02,Electronics,Televisions,3,200,37841799
83,12,East US,East US Store 5,2019-06-02,Clothing,Mens,11,25,36575188
84,35,East US,East US Store 5,2019-02-01,Electronics,Speakers,3,100,60083632
85,1,East US,East US Store 5,2019-07-01,Clothing,Swimwear,11,25,92863236
86,18,East US,East US Store 5,2019-07-15,Electronics,Computers,3,200,23967202
87,45,East US,East US Store 5,2019-04-11,Furniture,Indoor tables,10,75,98244150
88,68,East US,East US Store 5,2019-02-04,Clothing,Shoes,4,10,30832548
89,28,East US,East US Store 5,2019-02-28,Electronics,Headphones,4,100,10269785
90,70,East US,East US Store 5,2019-06-30,Electronics,Tablets,3,300,38691621
91,94,East US,East US Store 5,2019-06-03,Furniture,Patio furniture,12,75,51179026
92,89,East US,East US Store 5,2019-02-10,Beauty/Health,Fragrances,4,6,20142848
93,35,East US,East US Store 5,2019-05-28,Beauty/Health,Bath,9,10,88602131
94,31,East US,East US Store 5,2019-06-11,Clothing,Swimwear,11,25,46962173
95,91,East US,East US Store 5,2019-04-25,Electronics,Headphones,3,300,76201363
96,90,East US,East US Store 5,2019-03-05,Furniture,Indoor tables,5,100,46624146
97,91,East US,East US Store 5,2019-01-14,Baby,Diaper bags,4,30,99720186
98,71,East US,East US Store 5,2019-03-11,Beauty/Health,Skincare,6,10,89966942
99,94,East US,East US Store 5,2019-03-02,Beauty/Health,Makeup,7,10,82939787
100,20,East US,East US Store 5,2019-04-03,Electronics,Speakers,4,100,95724412
101,26,East US,East US Store 5,2019-07-14,Beauty/Health,Fragrances,6,10,59878219
102,55,East US,East US Store 5,2019-05-20,Clothing,Baby,7,20,59758260
103,35,East US,East US Store 5,2019-02-22,Furniture,Patio furniture,3,75,38537296
104,16,East US,East US Store 5,2019-01-08,Electronics,Headphones,4,300,58877383
105,45,East US,East US Store 5,2019-01-31,Electronics,Televisions,3,100,54098744
106,53,East US,East US Store 5,2019-05-31,Furniture,Indoor seating,10,75,99678339
107,78,East US,East US Store 5,2019-02-19,Furniture,Patio furniture,6,30,64313308
108,35,East US,East US Store 5,2019-03-08,Baby,Diapers,4,5,49030514
109,71,East US,East US Store 5,2019-01-14,Baby,Baby toys,5,30,67544218
110,64,East US,East US Store 5,2019-02-15,Electronics,Headphones,4,100,74005091
111,25,East US,East US Store 5,2019-06-01,Electronics,Headphones,3,50,51351168
112,23,East US,East US Store 5,2019-02-20,Beauty/Health,Oral care,7,10,62446226
113,52,East US,East US Store 5,2019-05-06,Clothing,Swimwear,6,13,46261808
114,26,East US,East US Store 5,2019-02-18,Baby,Strollers,5,30,32811170
115,26,East US,East US Store 5,2019-04-03,Baby,Baby toys,6,12,20394645
116,2,East US,East US Store 5,2019-03-10,Beauty/Health,Fragrances,4,10,97438325
117,46,East US,East US Store 5,2019-04-16,Furniture,Indoor seating,7,75,93252365
118,58,East US,East US Store 5,2019-05-21,Electronics,Cell Phones,4,300,48649161
119,13,East US,East US Store 5,2019-01-25,Beauty/Health,Fragrances,7,10,85739630
120,78,East US,East US Store 5,2019-05-11,Beauty/Health,Fragrances,12,10,36070234
121,43,East US,East US Store 5,2019-03-15,Electronics,Televisions,3,200,39284320
122,5,East US,East US Store 5,2019-07-03,Clothing,Baby,12,12,16987471
123,81,East US,East US Store 5,2019-02-25,Furniture,Indoor seating,3,15,71445836
124,22,East US,East US Store 5,2019-07-11,Baby,Baby toys,6,30,35812553
125,4,East US,East US Store 5,2019-03-01,Baby,Car seats,4,5,58038961
126,69,East US,East US Store 5,2019-04-27,Electronics,Cell Phones,4,50,17008228
127,37,East US,East US Store 5,2019-03-14,Beauty/Health,Oral care,6,10,60626000
128,59,East US,East US Store 5,2019-05-22,Clothing,Swimwear,7,12,34780777
129,31,East US,East US Store 5,2019-02-16,Furniture,Patio furniture,5,40,63636423
130,44,East US,East US Store 5,2019-05-15,Electronics,Headphones,3,200,51484496
131,91,East US,East US Store 5,2019-05-16,Baby,Car seats,8,30,65174627
132,89,East US,East US Store 5,2019-03-15,Beauty/Health,Haircare,3,14,57669034
133,79,East US,East US Store 5,2019-04-06,Clothing,Shoes,4,20,87634523
134,4,East US,East US Store 5,2019-02-26,Beauty/Health,Bath,6,10,69922817
135,101,East US,East US Store 5,2019-03-05,Baby,Baby toys,4,5,25411326
136,78,East US,East US Store 5,2019-03-10,Electronics,Computers,4,200,30558601
137,18,East US,East US Store 5,2019-06-27,Electronics,Speakers,4,300,41024928
138,87,East US,East US Store 5,2019-06-19,Baby,Baby toys,11,15,43014633
139,49,East US,East US Store 5,2019-05-04,Electronics,Computers,3,300,33163038
140,75,East US,East US Store 5,2019-07-02,Electronics,Televisions,3,200,45879341
141,61,East US,East US Store 5,2019-01-07,Furniture,Beds,7,15,12852512
142,66,East US,East US Store 5,2019-06-15,Furniture,Patio furniture,7,75,77353197
143,97,East US,East US Store 5,2019-04-08,Furniture,Indoor seating,7,100,53886838
144,13,East US,East US Store 5,2019-02-09,Beauty/Health,Makeup,3,6,74552331
145,13,East US,East US Store 5,2019-07-09,Electronics,Cell Phones,3,200,17296303
146,27,East US,East US Store 5,2019-04-25,Electronics,Computers,3,100,62017732
147,36,East US,East US Store 5,2019-04-28,Baby,Diaper bags,11,30,93634924
148,71,East US,East US Store 5,2019-06-14,Furniture,Indoor seating,7,75,80870583
149,32,East US,East US Store 5,2019-06-12,Baby,Strollers,7,12,86811945
150,89,East US,East US Store 5,2019-07-06,Clothing,Shoes,6,12,60547870
151,53,East US,East US Store 5,2019-01-13,Baby,Diaper bags,6,30,26814899
152,7,East US,East US Store 5,2019-01-26,Electronics,Cell Phones,4,100,59608727
153,39,East US,East US Store 5,2019-04-25,Beauty/Health,Haircare,10,10,94628354
154,24,East US,East US Store 5,2019-07-01,Clothing,Swimwear,8,12,44134913
155,55,East US,East US Store 5,2019-05-07,Clothing,Mens,5,20,29134177
156,91,East US,East US Store 5,2019-04-18,Furniture,Beds,5,40,66718642
157,27,East US,East US Store 5,2019-03-05,Beauty/Health,Skincare,4,10,20583703
158,11,East US,East US Store 5,2019-07-07,Clothing,Baby,5,25,53501950
159,3,East US,East US Store 5,2019-01-27,Baby,Diaper bags,5,15,48938040
160,99,East US,East US Store 5,2019-01-24,Furniture,Indoor tables,4,40,52851329
161,45,East US,East US Store 5,2019-05-14,Furniture,Indoor tables,10,75,61740276
162,80,East US,East US Store 5,2019-05-04,Electronics,Cell Phones,3,100,85203367
163,94,East US,East US Store 5,2019-05-07,Furniture,Beds,12,75,26291394
164,25,East US,East US Store 5,2019-01-18,Electronics,Speakers,4,200,65085049
165,59,East US,East US Store 5,2019-05-11,Beauty/Health,Fragrances,7,10,81376450
166,59,East US,East US Store 5,2019-01-08,Clothing,Womens,3,10,36120983
167,7,East US,East US Store 5,2019-07-14,Baby,Strollers,7,5,18628765
168,11,East US,East US Store 5,2019-05-15,Clothing,Shoes,11,25,80881499
169,38,East US,East US Store 5,2019-07-08,Clothing,Mens,6,20,63038694
170,72,East US,East US Store 5,2019-03-30,Beauty/Health,Makeup,4,10,97628845
171,18,East US,East US Store 5,2019-02-13,Furniture,Beds,4,40,14708448
172,47,East US,East US Store 5,2019-04-08,Beauty/Health,Skincare,3,10,31962948
173,87,East US,East US Store 5,2019-04-21,Baby,Strollers,7,30,87074722
174,3,East US,East US Store 5,2019-04-22,Beauty/Health,Bath,6,10,29854371
175,87,East US,East US Store 5,2019-05-11,Baby,Baby toys,10,30,18291029
176,18,East US,East US Store 5,2019-02-05,Clothing,Womens,6,25,22008057
177,40,East US,East US Store 5,2019-07-14,Baby,Car seats,12,30,46840260
178,34,East US,East US Store 5,2019-02-22,Furniture,Indoor tables,6,30,91223642
179,43,East US,East US Store 5,2019-07-04,Clothing,Womens,10,10,29392576
180,69,East US,East US Store 5,2019-06-16,Clothing,Baby,7,25,20421874
181,33,East US,East US Store 5,2019-01-16,Furniture,Pool furniture,6,30,32361043
182,44,East US,East US Store 5,2019-01-09,Electronics,Speakers,4,100,43372024
183,95,East US,East US Store 5,2019-03-22,Electronics,Speakers,4,50,30652273
184,94,East US,East US Store 5,2019-06-07,Baby,Strollers,7,5,53611156
185,53,East US,East US Store 5,2019-03-28,Furniture,Beds,6,100,11567498
186,17,East US,East US Store 5,2019-07-08,Clothing,Shoes,12,12,94584895
187,12,East US,East US Store 5,2019-06-30,Baby,Cribs,11,10,25963563
188,88,East US,East US Store 5,2019-03-06,Electronics,Tablets,4,200,96393087
189,59,East US,East US Store 5,2019-06-01,Electronics,Cell Phones,4,100,90566781
190,44,East US,East US Store 5,2019-01-26,Furniture,Indoor tables,6,15,80856537
191,42,East US,East US Store 5,2019-04-21,Furniture,Pool furniture,7,100,31300197
192,17,East US,East US Store 5,2019-03-24,Baby,Baby toys,7,10,93719066
193,68,East US,East US Store 5,2019-07-01,Beauty/Health,Haircare,11,6,16562999
194,83,East US,East US Store 5,2019-06-24,Beauty/Health,Haircare,7,10,16085789
195,30,East US,East US Store 5,2019-03-28,Furniture,Indoor seating,7,15,95435131
196,46,East US,East US Store 5,2019-05-03,Furniture,Indoor tables,7,100,66527482
197,25,East US,East US Store 5,2019-06-30,Electronics,Speakers,3,200,88035548
198,12,East US,East US Store 5,2019-03-15,Furniture,Indoor tables,4,75,72507790
199,97,East US,East US Store 5,2019-05-10,Furniture,Patio furniture,10,30,41444417
200,67,East US,East US Store 5,2019-06-10,Baby,Cribs,10,30,36552161
201,36,East US,East US Store 5,2019-03-22,Furniture,Patio furniture,4,100,25837784
202,21,East US,East US Store 5,2019-03-31,Baby,Cribs,6,30,82734176
203,26,East US,East US Store 5,2019-02-24,Electronics,Computers,4,50,96565534
204,18,East US,East US Store 5,2019-06-13,Clothing,Shoes,10,12,17110399
205,65,East US,East US Store 5,2019-07-06,Electronics,Televisions,4,200,18715614
206,8,East US,East US Store 5,2019-03-17,Beauty/Health,Fragrances,7,10,34635823
207,77,East US,East US Store 5,2019-07-10,Furniture,Indoor seating,7,75,89543275
208,73,East US,East US Store 5,2019-01-14,Beauty/Health,Bath,6,15,33206084
209,19,East US,East US Store 5,2019-07-04,Beauty/Health,Oral care,7,10,56562715
210,75,East US,East US Store 5,2019-06-04,Furniture,Patio furniture,10,75,85513035
211,80,East US,East US Store 5,2019-05-20,Clothing,Kids,5,25,92668157
212,42,East US,East US Store 5,2019-02-01,Furniture,Beds,6,100,10310714
213,64,East US,East US Store 5,2019-03-03,Furniture,Indoor seating,3,15,47794177
214,46,East US,East US Store 5,2019-07-15,Beauty/Health,Bath,6,10,20919691
215,47,East US,East US Store 5,2019-05-09,Electronics,Headphones,4,300,38123691
216,86,East US,East US Store 5,2019-02-07,Electronics,Televisions,3,50,18829658
217,59,East US,East US Store 5,2019-01-03,Beauty/Health,Makeup,6,15,99517330
218,2,East US,East US Store 5,2019-04-14,Baby,Diaper bags,7,10,96228088
219,49,East US,East US Store 5,2019-04-29,Beauty/Health,Haircare,6,10,65340527
220,17,East US,East US Store 5,2019-02-13,Electronics,Tablets,4,100,16970695
221,9,East US,East US Store 5,2019-01-17,Beauty/Health,Oral care,4,10,75116633
222,25,East US,East US Store 5,2019-06-23,Baby,Strollers,7,5,40715574
223,75,East US,East US Store 5,2019-05-27,Furniture,Patio furniture,7,100,36711595
224,6,East US,East US Store 5,2019-02-25,Clothing,Kids,6,10,26685550
225,16,East US,East US Store 5,2019-01-30,Beauty/Health,Feminine Products,7,6,59283337
226,98,East US,East US Store 5,2019-06-01,Electronics,Speakers,4,100,92400698
227,99,East US,East US Store 5,2019-01-07,Furniture,Pool furniture,5,15,17575658
228,68,East US,East US Store 5,2019-01-17,Furniture,Pool furniture,7,100,79080016
229,82,East US,East US Store 5,2019-06-11,Baby,Car seats,10,30,42518765
230,97,East US,East US Store 5,2019-04-16,Baby,Diapers,9,30,38605224
231,44,East US,East US Store 5,2019-06-17,Beauty/Health,Fragrances,11,10,75511196
232,10,East US,East US Store 5,2019-01-27,Clothing,Shoes,5,10,43004491
233,34,East US,East US Store 5,2019-05-13,Clothing,Shoes,6,20,15516972
234,9,East US,East US Store 5,2019-04-19,Beauty/Health,Fragrances,9,10,41911747
235,63,East US,East US Store 5,2019-07-11,Clothing,Kids,9,10,34973741
236,47,East US,East US Store 5,2019-02-21,Baby,Diapers,4,5,50267899
237,71,East US,East US Store 5,2019-01-24,Beauty/Health,Fragrances,6,6,10089540
238,39,East US,East US Store 5,2019-05-24,Clothing,Womens,7,10,51768117
239,64,East US,East US Store 5,2019-04-11,Clothing,Mens,12,20,88705290
240,8,East US,East US Store 5,2019-01-11,Beauty/Health,Oral care,4,14,99437699
241,44,East US,East US Store 5,2019-02-05,Electronics,Cell Phones,4,100,37564910
242,42,East US,East US Store 5,2019-04-26,Baby,Baby toys,11,5,55099958
243,17,East US,East US Store 5,2019-07-09,Electronics,Televisions,4,200,86038896
244,36,East US,East US Store 5,2019-04-30,Clothing,Womens,5,20,76244942
245,52,East US,East US Store 5,2019-01-10,Furniture,Pool furniture,3,40,88637019
246,53,East US,East US Store 5,2019-01-31,Baby,Diapers,3,5,73349749
247,100,East US,East US Store 5,2019-01-13,Electronics,Computers,4,200,72052569
248,31,East US,East US Store 5,2019-06-26,Baby,Cribs,8,15,33236063
249,9,East US,East US Store 5,2019-03-26,Baby,Car seats,7,5,83853078
250,1,East US,East US Store 5,2019-07-14,Clothing,Mens,9,20,42662680
251,24,East US,East US Store 5,2019-05-14,Clothing,Swimwear,10,20,43650013
252,14,East US,East US Store 5,2019-06-25,Electronics,Cell Phones,3,100,79207222
253,85,East US,East US Store 5,2019-05-14,Clothing,Shoes,11,20,68726456
254,74,East US,East US Store 5,2019-02-24,Baby,Cribs,4,12,35369039
255,42,East US,East US Store 5,2019-03-22,Baby,Baby toys,5,30,12508322
256,4,East US,East US Store 5,2019-03-17,Electronics,Headphones,4,300,10725647
257,69,East US,East US Store 5,2019-02-01,Beauty/Health,Feminine Products,7,10,68255492
258,19,East US,East US Store 5,2019-03-03,Electronics,Cell Phones,4,50,18689942
259,100,East US,East US Store 5,2019-06-13,Baby,Strollers,8,30,53611173
260,31,East US,East US Store 5,2019-04-29,Furniture,Pool furniture,6,75,61370933
261,47,East US,East US Store 5,2019-03-04,Baby,Strollers,4,30,80649679
262,73,East US,East US Store 5,2019-04-04,Clothing,Swimwear,5,20,72344029
263,68,East US,East US Store 5,2019-02-05,Electronics,Televisions,3,200,38763406
264,46,East US,East US Store 5,2019-03-10,Clothing,Womens,6,20,72192630
265,53,East US,East US Store 5,2019-01-18,Beauty/Health,Oral care,4,10,33509095
266,96,East US,East US Store 5,2019-03-27,Clothing,Baby,7,25,96017552
267,48,East US,East US Store 5,2019-04-11,Furniture,Indoor tables,10,40,13107921
268,75,East US,East US Store 5,2019-07-12,Baby,Cribs,7,10,38082121
269,31,East US,East US Store 5,2019-04-28,Furniture,Indoor tables,8,15,19090014
270,18,East US,East US Store 5,2019-04-04,Beauty/Health,Feminine Products,6,10,12739764
271,1,East US,East US Store 5,2019-06-16,Beauty/Health,Oral care,6,10,34290156
272,78,East US,East US Store 5,2019-03-28,Baby,Cribs,6,15,16192681
273,86,East US,East US Store 5,2019-03-05,Beauty/Health,Bath,5,10,39272637
274,30,East US,East US Store 5,2019-06-25,Clothing,Shoes,10,25,26462994
275,84,East US,East US Store 5,2019-05-22,Furniture,Patio furniture,11,40,73958680
276,59,East US,East US Store 5,2019-06-30,Baby,Strollers,5,5,97229940
277,74,East US,East US Store 5,2019-01-01,Baby,Strollers,3,30,78108247
278,22,East US,East US Store 5,2019-03-22,Furniture,Pool furniture,3,15,27316057
279,66,East US,East US Store 5,2019-06-13,Furniture,Indoor tables,8,100,85974224
280,36,East US,East US Store 5,2019-07-01,Electronics,Headphones,3,200,84709462
281,40,East US,East US Store 5,2019-04-02,Baby,Diaper bags,5,30,40622165
282,34,East US,East US Store 5,2019-05-26,Clothing,Baby,7,25,53901125
283,62,East US,East US Store 5,2019-06-15,Baby,Car seats,11,12,76490089
284,62,East US,East US Store 5,2019-05-31,Electronics,Headphones,3,200,18989568
285,75,East US,East US Store 5,2019-04-06,Electronics,Speakers,3,300,68866292
286,21,East US,East US Store 5,2019-01-19,Baby,Cribs,7,5,87461332
287,13,East US,East US Store 5,2019-07-03,Electronics,Tablets,3,200,82021352
288,50,East US,East US Store 5,2019-01-09,Clothing,Womens,3,25,45701078
289,56,East US,East US Store 5,2019-05-22,Furniture,Pool furniture,10,15,96812138
290,30,East US,East US Store 5,2019-03-16,Baby,Diapers,7,5,10742029
291,61,East US,East US Store 5,2019-06-13,Clothing,Shoes,5,12,19654393
292,80,East US,East US Store 5,2019-01-13,Baby,Diapers,5,10,50568996
293,17,East US,East US Store 5,2019-04-04,Furniture,Indoor tables,6,100,38923486
294,50,East US,East US Store 5,2019-01-14,Electronics,Headphones,4,50,37219491
295,95,East US,East US Store 5,2019-04-10,Furniture,Beds,6,75,43722678
296,84,East US,East US Store 5,2019-01-11,Beauty/Health,Fragrances,3,10,11292128
297,47,East US,East US Store 5,2019-06-27,Furniture,Beds,11,30,26634712
298,64,East US,East US Store 5,2019-02-20,Clothing,Shoes,3,25,97233759
299,44,East US,East US Store 5,2019-02-06,Baby,Car seats,4,10,81162040
300,39,East US,East US Store 5,2019-07-03,Furniture,Pool furniture,5,30,79735362
301,81,East US,East US Store 5,2019-02-23,Furniture,Indoor tables,3,100,55068453
302,30,East US,East US Store 5,2019-06-10,Beauty/Health,Bath,9,15,42386761
303,27,East US,East US Store 5,2019-01-30,Electronics,Cell Phones,4,50,73478775
304,71,East US,East US Store 5,2019-01-23,Beauty/Health,Haircare,7,10,55972969
305,88,East US,East US Store 5,2019-04-16,Furniture,Indoor seating,8,75,50744125
306,58,East US,East US Store 5,2019-04-11,Furniture,Beds,6,30,13528728
307,91,East US,East US Store 5,2019-07-14,Electronics,Headphones,4,200,97041338
308,14,East US,East US Store 5,2019-05-07,Clothing,Shoes,9,25,39214059
309,6,East US,East US Store 5,2019-03-26,Baby,Diapers,3,5,51677391
310,39,East US,East US Store 5,2019-07-15,Baby,Car seats,10,5,26326239
311,37,East US,East US Store 5,2019-02-19,Electronics,Tablets,3,200,79252624
312,37,East US,East US Store 5,2019-06-30,Clothing,Swimwear,10,13,13478366
313,97,East US,East US Store 5,2019-05-26,Beauty/Health,Makeup,8,10,48607153
314,76,East US,East US Store 5,2019-02-23,Baby,Car seats,7,30,75598667
315,97,East US,East US Store 5,2019-01-27,Baby,Baby toys,4,10,35955828
316,56,East US,East US Store 5,2019-03-15,Baby,Baby toys,4,10,34011804
317,23,East US,East US Store 5,2019-06-11,Baby,Strollers,12,10,72531603
318,30,East US,East US Store 5,2019-07-02,Baby,Strollers,6,12,35516645
319,90,East US,East US Store 5,2019-05-22,Beauty/Health,Skincare,6,10,40266886
320,97,East US,East US Store 5,2019-07-03,Furniture,Patio furniture,10,75,55627792
321,14,East US,East US Store 5,2019-05-17,Beauty/Health,Skincare,8,10,14317374
322,1,East US,East US Store 5,2019-06-28,Beauty/Health,Haircare,12,6,75622720
323,101,East US,East US Store 5,2019-02-05,Furniture,Patio furniture,4,75,14363938
324,101,East US,East US Store 5,2019-05-17,Furniture,Indoor tables,12,75,23774911
325,13,East US,East US Store 5,2019-05-29,Furniture,Pool furniture,7,30,27728553
326,29,East US,East US Store 5,2019-02-14,Beauty/Health,Bath,6,10,80594668
327,68,East US,East US Store 5,2019-02-08,Furniture,Pool furniture,7,15,62449009
328,11,East US,East US Store 5,2019-04-18,Furniture,Beds,7,100,37355771
329,91,East US,East US Store 5,2019-03-20,Baby,Car seats,7,30,60924174
330,23,East US,East US Store 5,2019-03-22,Clothing,Mens,4,10,62178268
331,27,East US,East US Store 5,2019-02-21,Electronics,Televisions,4,100,81776970
332,35,East US,East US Store 5,2019-01-26,Beauty/Health,Skincare,3,10,51421482
333,55,East US,East US Store 5,2019-01-05,Furniture,Patio furniture,6,15,30822085
334,44,East US,East US Store 5,2019-07-15,Beauty/Health,Skincare,5,14,49986246
335,31,East US,East US Store 5,2019-05-04,Electronics,Tablets,4,200,90363167
336,29,East US,East US Store 5,2019-04-25,Clothing,Shoes,9,20,97497529
337,6,East US,East US Store 5,2019-06-23,Beauty/Health,Oral care,5,10,54874727
338,41,East US,East US Store 5,2019-01-18,Furniture,Patio furniture,5,100,75137593
339,93,East US,East US Store 5,2019-02-10,Furniture,Indoor tables,7,100,59903996
340,9,East US,East US Store 5,2019-01-26,Beauty/Health,Bath,5,15,71136411
341,99,East US,East US Store 5,2019-06-29,Furniture,Beds,12,40,37128010
342,66,East US,East US Store 5,2019-04-26,Baby,Car seats,7,15,57044215
343,47,East US,East US Store 5,2019-06-03,Beauty/Health,Bath,12,6,88005170
344,45,East US,East US Store 5,2019-01-07,Beauty/Health,Makeup,6,15,88701605
345,97,East US,East US Store 5,2019-04-05,Furniture,Beds,3,40,82773376
346,11,East US,East US Store 5,2019-02-03,Beauty/Health,Skincare,3,6,91573617
347,85,East US,East US Store 5,2019-03-10,Beauty/Health,Oral care,4,15,26969340
348,9,East US,East US Store 5,2019-06-26,Furniture,Pool furniture,12,100,89727960
349,76,East US,East US Store 5,2019-07-14,Clothing,Womens,10,20,79004874
